SymbolID;Recommendations
S19087292;{736,Buy,0.3114112,0}{510,Buy,0.2722646,0}{1735,Buy,0.2536162,2}{736,Buy,0.3173417,5}{3314,Hold,-0.01244322,16}{27735,Hold,-0.03100775,19}{1276,Buy,NA,36}{3106,Hold,0.1361289,41}{426,Buy,0.5940489,42}{1735,Buy,0.529052,45}{510,Buy,0.4772727,46}{1717,Hold,NA,47}{126134,Hold,NA,47}{1864,Hold,0.2173528,52}{3510,Buy,0.7026107,54}
S4534577;{3457,Buy,0.1560694,0}{3813,Hold,0.04790419,47}{4128,Buy,0.1183597,49}
S4496116;{3199,Buy,0.3039117,0}{407,Buy,0.3495721,3}
S24359139;{3157,Buy,0.240458,0}{3157,Hold,0.004784689,4}{783,Hold,0.1073664,5}{3157,Hold,0.01547389,14}{4285,Buy,0.03412616,23}{22051,Buy,0.1972931,26}{3164,Buy,0.2445887,35}{4285,Buy,0.2629162,46}{4285,Buy,0.2687428,47}{4117,Buy,0.3793103,49}{527,Hold,0.131747,52}{22051,Buy,0.334881,52}{126486,Buy,0.3294798,53}{4431,Buy,0.2903226,54}{5056,Hold,0.05882353,55}{4893,Hold,0.2084592,57}{24087,Buy,0.3480392,58}{4002,Hold,0.1002445,61}
S2902746;{1219,Buy,0.1106997,0}{1219,Buy,0.08077361,31}{1443,Buy,0.1500754,44}
S2109893;{1852,Buy,0.1409168,0}
S1918469;{3653,Buy,0.2299665,0}{685,Buy,0.1926947,0}{3558,Buy,0.07212476,47}{4338,Buy,0.326982,54}
S1995438;{3586,Buy,0.124197,0}{461,Hold,0.09268293,23}{3381,Hold,0.01681658,33}
S17230176;{277,Buy,0.2779036,0}{1700,Buy,0.3089005,3}{1700,Buy,0.2207382,16}{4714,Buy,NA,31}{1700,Buy,0.1784278,36}{3141,Hold,NA,37}{4714,Buy,NA,40}{4714,Buy,NA,41}{1700,Buy,0.1884787,43}{1700,Buy,0.1898096,45}
S910639;{454,Buy,0.2050833,0}{759,Hold,NA,37}{26616,Buy,0.1761938,51}
S2880851;{4185,Buy,NA,0}{15196,Hold,-0.01209491,17}{3919,Buy,0.2216897,21}{1424,Buy,0.09701421,24}
S1188272;{3658,Buy,0.2187981,0}{4587,Hold,-0.01509185,5}{146993,Buy,NA,7}{354,Buy,-7.699941e-06,19}{1035,Buy,0.1828533,20}{1871,Hold,-0.09060405,22}{1563,Hold,0.1496137,23}{3167,Hold,0.149811,25}{3348,Hold,NA,27}{3883,Hold,0.1567852,33}{3042,Buy,0.2669553,33}{485,Buy,0.1956558,34}{2208,Buy,0.2536941,36}{354,Hold,NA,36}{2208,Buy,0.2351306,37}{3049,Buy,0.2260536,39}{1731,Hold,NA,45}{1248,Sell,-0.1312431,54}
S35777158;{1712,Buy,0.06197772,0}{827,Buy,0.07125853,7}{827,Buy,0.09604612,10}{3426,Buy,NA,25}
S3819980;{31674,Sell,0.02827763,0}{848,Buy,0.1996572,0}{11096,Buy,0.1996572,0}{146353,Sell,0.01580135,7}{3682,Buy,0.26807,18}{14854,Buy,0.135777,30}{3682,Buy,0.2906557,30}{3710,Buy,0.1334364,35}{618,Buy,0.2107161,35}{4043,Buy,0.2644001,38}{299,Buy,0.2933407,41}{3084,Sell,-0.1744634,41}{941,Hold,0.1930011,42}{15211,Buy,0.1930011,42}{14907,Hold,0.1052632,44}{37065,Buy,0.2105263,45}{2279,Buy,NA,46}{3305,Buy,-0.4894737,46}{4357,Buy,0.2631579,46}{3955,Buy,0.2631579,48}{1936,Buy,0.1842105,49}{930,Sell,-0.05263158,49}{3682,Buy,0.9736842,49}{930,Sell,-0.05263158,50}{3606,Hold,0.05263158,50}{3057,Buy,0.1842105,50}{3854,Hold,0.1578947,51}{1351,Buy,0.1315789,52}{848,Buy,NA,52}
S11796143;{2101,Buy,NA,0}{24669,Buy,NA,10}{771,Buy,0.4453796,16}{771,Hold,0.5204948,18}{4531,Buy,NA,18}{2101,Buy,0.5657923,20}{855,Buy,0.4239688,23}{3480,Buy,0.2301262,25}{777,Buy,0.3509599,30}
S27356109;{866,Buy,0.2964864,0}{866,Buy,0.1562015,43}{288,Hold,0.07070697,45}{1546,Buy,0.2383258,51}{866,Buy,0.1910402,55}
S488194;{1646,Buy,-0.2423887,0}{1646,Buy,-0.2783925,21}{4301,Hold,-0.4344523,24}{576,Buy,-0.3078385,43}{4301,Hold,-0.360264,55}
S66694;{4138,Buy,0.2324448,0}{3765,Buy,NA,9}{3218,Buy,0.2544803,11}{1862,Hold,0.04540024,11}{272,Hold,-0.05913978,11}{29711,Buy,NA,14}{746,Buy,0.1663597,19}{3765,Buy,NA,23}
S1250670;{876,Buy,0.1123897,0}{4225,Buy,0.1601474,21}{3383,Hold,0.06934543,51}
S2910271;{27783,Hold,-0.08623644,0}{3120,Hold,-0.006921457,1}{1276,Hold,0.05742513,2}{3114,Buy,NA,5}{3114,Hold,0.07480653,51}
S15837194;{4365,Buy,0.09455762,0}{1666,Buy,0.1806375,3}{1123,Sell,NA,4}{3107,Hold,-0.1114933,6}{3160,Hold,NA,19}{4365,Buy,0.08416548,19}{15061,Buy,0.1511216,31}{1666,Buy,0.1344299,47}{3222,Hold,-0.03573454,47}{3135,Hold,-0.001141553,48}{4365,Buy,0.08447489,48}{3160,Hold,NA,50}{665,Hold,-0.03244166,51}{3756,Hold,NA,52}{4365,Buy,0.1931818,52}{15061,Buy,0.1038777,54}{3160,Hold,-0.04117315,55}
S38080196;{443,Sell,-0.05159332,0}{3157,Hold,0.138088,0}{4431,Buy,0.3277693,0}{3147,Sell,-0.1274659,0}{4276,Buy,0.6502276,0}{3129,Buy,0.2898331,0}{3141,Hold,NA,1}{1918,Buy,0.5411869,1}{4118,Hold,0.2269939,2}{3727,Hold,-0.03331607,3}{3129,Buy,0.2836738,11}{443,Sell,0.04618723,25}{3347,Sell,-0.2752551,28}{3141,Hold,NA,28}{10052,Sell,-0.001183782,30}
S287346;{4402,Buy,0.094196,0}{4402,Buy,0.2306521,33}
S516354;{2071,Buy,0.2188366,0}{286,Buy,0.1308562,13}{4178,Buy,0.2331839,38}
S46781105;{827,Hold,0.01315789,0}
S33204245;{860,Buy,0.1585366,0}{1981,Hold,0.07936508,12}{860,Buy,0.2944984,16}{4401,Buy,0.1604775,17}{3878,Buy,0.158674,23}{3172,Buy,0.2265978,25}{860,Buy,0.2763242,26}{860,Buy,0.2468828,30}{3126,Buy,0.2345679,44}{24690,Buy,0.1984021,45}{860,Buy,0.3315579,45}{3985,Buy,NA,46}{3878,Buy,0.1952191,51}{3302,Buy,0.1712214,58}
S1250670;{156091,Hold,0.120797,0}{3383,Hold,-0.01505717,0}{876,Buy,0.09226789,36}
S581116;{4043,Hold,0.1536445,0}
S41702130;{3505,Buy,0.1839482,0}
S1813783;{3989,Hold,-0.005775968,0}{847,Hold,-0.0847304,13}{3479,Buy,0.08744903,13}{3989,Hold,-0.0484821,13}{847,Hold,0.01872247,14}{3849,Hold,NA,23}{6233,Hold,0.1118566,26}{847,Buy,0.02472502,30}{6084,Buy,NA,32}
S4502043;{1913,Hold,NA,0}{860,Buy,0.2054002,4}{860,Buy,0.2351779,28}
S2075994;{3881,Buy,0.192564,0}{24690,Buy,0.1640212,8}{24690,Buy,0.1722913,10}{29282,Hold,0.1071429,22}{11096,Buy,0.2583272,23}{2264,Hold,NA,24}{1988,Buy,0.1439114,26}{1156,Buy,0.2258544,27}{592,Hold,NA,27}{4707,Buy,0.2228797,32}{1156,Buy,0.2678937,36}{1156,Buy,0.1627907,47}{29156,Buy,0.2223975,54}
S30331217;{4224,Hold,0.0881237,0}{876,Buy,0.252774,0}{2245,Buy,0.1453934,0}{4686,Buy,NA,0}{3708,Buy,0.2241392,0}{4531,Buy,0.2392122,4}{2002,Hold,NA,20}
S36586316;{1700,Hold,NA,0}{1700,Hold,NA,4}{4349,Hold,0.0625,6}{21727,Buy,0.7771063,10}{1700,Hold,NA,11}{864,Hold,0.4012396,16}{4056,Hold,NA,18}{1700,Hold,NA,23}{1700,Hold,NA,25}{1700,Hold,NA,44}{4349,Hold,-0.1712707,45}{3583,Hold,0.1049724,45}{864,Hold,0.2935999,48}{1700,Hold,NA,54}
S4265692;{125841,Buy,0.2064494,0}{867,Buy,0.06347252,41}{4301,Buy,0.1399909,52}
S2075994;{29156,Buy,0.06751298,0}{1156,Buy,0.2044738,12}{1156,Buy,-0.2197253,24}{4043,Hold,-0.01990812,29}{29156,Buy,0.08270677,32}{1156,Buy,0.2734991,35}
S591675;{661,Hold,NA,0}{37229,Hold,-0.1650027,55}
S24639118;{3467,Hold,0.04294479,0}{1698,Hold,NA,0}{609,Buy,0.1105627,3}{3467,Hold,0.02212602,15}{4551,Hold,-0.08532916,19}{534,Hold,-0.1097209,25}{4106,Buy,0.07061229,32}{294,Hold,0.005148321,38}
S32606160;{126269,Buy,0.6357242,0}{1281,Buy,0.08686565,2}{3709,Buy,0.2741047,37}{3238,Hold,-0.2435703,46}
S1148556;{283,Hold,0.09521028,0}{283,Hold,0.1287625,51}{755,Buy,0.1295017,59}
S15635118;{471,Buy,0.3456241,0}{4365,Buy,0.1458333,45}{665,Buy,0.142501,49}
S4811950;{3624,Buy,0.3978495,0}
S30943157;{3180,Sell,-0.0442055,0}{2083,Sell,-0.08414425,5}{840,Hold,0.09208973,23}{2083,Buy,0.2716763,26}{4245,Buy,0.2188044,45}{851,Buy,0.1607661,45}{608,Buy,0.2223516,49}{4516,Buy,0.338766,49}{4516,Buy,0.3317892,50}{3346,Hold,0.1876485,52}
S36586316;{21727,Buy,0.7035911,0}{1700,Hold,NA,13}{3278,Buy,NA,13}{3583,Buy,0.3224598,15}{4349,Sell,-0.2377934,20}{1519,Buy,0.3793103,23}{1700,Hold,NA,35}{1700,Hold,NA,40}{22718,Buy,0.2437475,45}{4251,Hold,0.1744966,46}{1700,Hold,NA,46}{1700,Hold,NA,54}{1700,Hold,NA,54}
S38927421;{1731,Buy,0.1990408,0}{4365,Buy,0.1437004,6}{354,Buy,0.2264151,10}{773,Buy,-0.2869532,12}{3030,Buy,0.2204724,13}{354,Buy,0.2402213,17}{440,Buy,0.2658228,19}{138902,Hold,0.02455055,21}{354,Buy,0.2507216,25}{14470,Buy,0.2206573,36}{1871,Buy,0.1997715,52}{4313,Hold,0.1075043,53}{1742,Buy,NA,54}{3097,Sell,-0.259962,54}{354,Buy,0.1966127,55}{3167,Buy,0.1597938,55}
S657387;{776,Buy,0.3302527,0}{3524,Buy,0.2684096,11}{4176,Hold,0.2297373,19}{534,Buy,0.6172689,24}{661,Buy,0.5563676,24}{407,Buy,NA,29}{6072,Buy,0.3154344,40}{534,Buy,0.5974017,44}{3501,Buy,0.3414634,49}{661,Buy,0.5421751,51}{221,Buy,0.0379144,55}
S4669063;{3228,Hold,0.001540832,0}{2312,Buy,0.04919562,41}
S2908858;{22625,Hold,-0.002286427,0}{871,Hold,0.0764526,45}{2115,Hold,-0.01904212,48}
S46138235;{1708,Hold,NA,0}{1708,Hold,NA,4}{4251,Buy,NA,7}{14866,Buy,0.3684211,10}{1708,Hold,NA,11}{4251,Buy,0.346627,13}{420,Buy,0.1736463,14}{769,Buy,0.333689,14}{1708,Hold,NA,23}{14866,Buy,0.4032191,23}{1708,Hold,NA,26}{1061,Buy,0.5202703,35}{277,Buy,0.5771914,43}{33916,Buy,0.4558395,48}{1700,Hold,NA,51}{1013,Buy,0.3955652,51}{1115,Buy,0.3845393,54}{1708,Hold,NA,56}{1708,Hold,NA,59}
S24027218;{694,Buy,0.2178323,0}{7229,Buy,0.2132195,29}{1404,Buy,0.1293665,31}{3755,Buy,0.4692208,48}{756,Buy,0.2847642,51}{8968,Hold,0.1166136,53}{1289,Buy,0.2875398,61}
S36297;{3519,Buy,0.1589641,0}{1346,Hold,0.08529289,3}{1156,Buy,0.1222604,16}{1156,Buy,0.09847506,26}{1156,Buy,0.1099639,39}{1202,Buy,0.232191,44}{592,Hold,0.04511853,45}{3519,Buy,0.1775133,59}
S47341190;{941,Buy,0.2364181,0}{1812,Buy,0.2364181,0}{1709,Buy,0.2364181,0}{1812,Buy,0.2681835,4}{4527,Buy,0.2955182,11}{3685,Buy,0.2955182,11}{2186,Hold,0.005698961,20}{3119,Buy,NA,22}{1709,Buy,0.1190234,24}{222,Buy,0.186843,26}{2186,Hold,0.08035111,28}{3117,Hold,NA,29}{21773,Buy,0.1728182,32}{3864,Hold,NA,48}
S2976264;{1718,Hold,NA,0}
S2625222;{4144,Hold,-0.0165998,0}{4144,Hold,-0.06275774,39}
S4126873;{4202,Sell,-0.03442485,0}{38126,Hold,NA,28}{454,Hold,0.05312064,31}{3656,Buy,0.2272798,40}
S34745119;{22616,Hold,NA,0}
S2625222;{4284,Buy,0.2282675,0}{4144,Hold,-0.03549383,56}
S2314742;{13675,Sell,-0.1549296,0}
S939479;{146237,Buy,-0.2540981,0}{15240,Buy,-0.04712532,1}{1896,Buy,-0.01884812,23}{1567,Hold,0.06291454,23}{4191,Buy,-0.03132702,27}{146237,Buy,0.00352612,30}
S1549651;{3839,Buy,0.135442,0}
S29326176;{4061,Buy,0.6256275,0}{1558,Buy,0.5203531,16}{4061,Buy,0.6271835,21}{1016,Buy,NA,21}{2065,Buy,NA,22}{4891,Buy,0.2990137,23}{27809,Buy,0.324025,24}{22747,Buy,0.3529838,25}{4097,Hold,0.008161306,28}{740,Buy,NA,30}{4891,Buy,0.2228261,33}{27809,Buy,0.1990408,39}
S46582110;{14866,Hold,-0.0281827,0}{1718,Buy,0.02764361,17}{3606,Hold,-0.01564605,19}{1464,Buy,0.1504785,27}{1212,Buy,0.06902871,27}{1871,Buy,0.07361963,32}
S3831290;{1156,Buy,0.1619851,0}{762,Buy,0.04546354,23}{1156,Buy,0.0257832,25}{1156,Buy,0.1151783,35}
S3489197;{770,Buy,0.5579357,0}{9893,Hold,0.03055505,27}{9893,Buy,0.03225806,49}{1280,Buy,0.0802224,50}{485,Buy,0.1119936,50}
S3173882;{3602,Hold,0.06986199,0}{3610,Buy,0.09721308,43}
S30990203;{1852,Hold,NA,0}{1862,Buy,0.09717868,7}{2111,Buy,NA,7}{3512,Buy,0.2784091,10}{1785,Buy,0.2058329,12}{1862,Buy,0.121705,12}{24685,Buy,0.2380416,13}{3426,Buy,0.2099043,13}{1852,Hold,NA,14}{1712,Hold,NA,14}{1785,Buy,0.0998308,14}{606,Buy,0.2342135,15}{4770,Hold,NA,15}{2111,Buy,0.2055109,15}{722,Buy,0.2901376,16}{2252,Sell,-0.483945,16}{3426,Buy,0.1754587,16}{827,Buy,0.1979464,17}{3512,Buy,0.1534025,19}{3452,Buy,0.1839446,20}{3426,Buy,0.2009373,22}{24685,Buy,NA,24}{1785,Buy,0.07526882,33}{1785,Buy,0.01492537,51}
S4525957;{137531,Hold,NA,0}{3498,Buy,0.1728955,1}{535,Hold,NA,34}
S3002540;{618,Sell,-0.085301,0}{221,Buy,0.1336898,12}{4257,Hold,-0.008229584,15}{848,Hold,-0.004113444,22}{2290,Buy,NA,23}{2290,Buy,NA,30}{14854,Sell,-0.05432153,53}
S97348;{22368,Buy,0.1642157,0}{1496,Buy,0.2688343,23}{3835,Buy,0.1122607,37}{4099,Buy,0.1347333,38}
S3434273;{4301,Hold,0.03165299,0}{4963,Hold,NA,19}{288,Hold,0.1227637,19}{1291,Hold,0.1151485,20}{24480,Hold,-0.04486616,27}{1291,Hold,0.04421813,31}{4301,Buy,0.0707457,38}{24492,Hold,0.08581894,50}
S25564115;{15083,Hold,0.2961998,0}{4604,Sell,0.03031756,24}{483,Hold,0.2314675,37}{428,Buy,0.403041,39}{3667,Hold,0.2854238,53}
S3831290;{22745,Buy,NA,0}{1346,Buy,0.1320043,32}{3881,Buy,0.2050812,36}{1858,Buy,0.1864459,36}{1156,Buy,0.1264194,38}{592,Hold,0.05740181,44}{1346,Buy,0.08685942,45}{3881,Buy,0.2660931,51}
S2976264;{1718,Hold,NA,0}{3599,Buy,0.3560391,20}{15109,Sell,-0.1135916,27}
S272250;{1900,Buy,3.245043,0}
S4663565;{946,Buy,0.1919628,0}{1162,Buy,0.005664085,39}{3693,Hold,0.006362059,40}
S20713127;{372,Buy,NA,0}{27732,Buy,0.0823018,27}{3218,Buy,0.2460286,34}{1564,Hold,0.1048803,35}{372,Buy,0.2941826,36}{27732,Buy,0.05568551,39}{272,Hold,-0.01444737,44}
S3140050;{847,Hold,0.8695255,0}
S40691134;{278,Buy,0.1509789,0}{946,Hold,0.01241563,24}{278,Buy,0.04039168,25}{2291,Buy,NA,25}{754,Buy,0.0949476,29}{5153,Hold,NA,29}{1702,Buy,0.0949476,29}{278,Buy,0.08982961,45}
S2330391;{665,Buy,0.1408513,0}{3030,Buy,0.07052054,30}{4365,Buy,0.04529617,33}
S42169153;{1502,Hold,0.02079878,0}
S19087292;{14927,Hold,0.08777761,0}{510,Buy,0.2219101,21}{3111,Buy,0.05849582,24}{4855,Hold,0.114051,25}{4786,Buy,0.2298558,28}{1709,Buy,0.06022053,28}{1673,Buy,0.2000565,30}{736,Buy,0.1294649,30}{510,Buy,0.1871114,33}{1709,Buy,0.06398071,34}{4437,Buy,0.2521343,51}{3106,Buy,0.1149826,52}{4786,Buy,0.1291461,53}{3144,Hold,-0.08256881,53}{717,Buy,0.07943537,54}{1239,Buy,0.1763078,54}{3120,Buy,0.134791,54}{147618,Buy,NA,55}{14927,Buy,0.1040574,55}{2073,Buy,0.03505382,55}{1709,Buy,0.03505382,55}{1573,Hold,NA,56}{332,Sell,-0.3239589,56}{736,Buy,0.07903965,57}{3111,Buy,0.01159968,57}{3254,Buy,NA,59}{510,Buy,0.1305518,59}{1530,Buy,0.1994003,60}
S2889056;{4271,Hold,0.5189608,0}
S43958155;{827,Buy,1.042631,0}{24685,Buy,1.060893,18}{4407,Buy,0.9930237,20}{22351,Buy,NA,22}{1712,Buy,0.9643899,26}{22528,Buy,0.9010691,37}{1712,Buy,0.9764414,49}
S2737793;{1717,Buy,0.2438803,0}{632,Sell,-0.02928343,24}{3130,Hold,0.2044785,26}{1717,Buy,0.269434,28}
S80102;{22511,Buy,2.39237,0}{138437,Buy,2.39237,0}{1409,Hold,2.174289,0}{4335,Buy,2.266823,3}{776,Hold,1.320315,36}{1409,Hold,1.555102,43}
S5726103;{1329,Buy,0.120239,0}{3881,Hold,-0.04655076,46}{4738,Hold,NA,52}
S25239156;{3938,Hold,0.03784242,0}{441,Hold,0.1155041,0}{2312,Buy,0.341429,0}{1856,Buy,0.1556854,3}{3014,Buy,0.2065095,12}{1856,Buy,0.2647555,22}{530,Buy,0.5544041,28}{3526,Buy,0.1142857,36}{281,Hold,0.1987026,44}{530,Buy,0.5000701,50}{4441,Buy,0.1181268,54}{4362,Buy,0.140829,56}
S3831290;{1156,Buy,0.1104518,0}{1156,Buy,0.2890365,46}{1858,Buy,0.3005046,47}{1156,Buy,0.2849181,62}
S25564115;{483,Hold,0.1310955,0}{2105,Buy,0.2953564,54}{37339,Buy,0.3071754,59}
S1951319;{4263,Hold,0.273162,0}{29191,Buy,0.3344899,53}
S48372115;{848,Buy,0.3636364,0}{3610,Buy,0.2688343,25}{3610,Buy,0.2317167,32}{2135,Buy,0.1547344,32}{684,Buy,0.1771223,50}{3503,Buy,0.0008457852,55}{3602,Buy,0.1263538,57}{848,Buy,0.03971119,57}{146353,Buy,0.1636364,58}{157691,Hold,-0.008746356,59}
S38927421;{354,Hold,-0.06163361,0}{770,Buy,0.1744608,6}{3030,Buy,0.1574074,11}{3167,Buy,0.2268519,11}{4313,Buy,0.2226664,12}{1674,Buy,0.139731,14}{1563,Hold,0.1058109,20}{4046,Hold,NA,26}{770,Buy,0.05708245,30}{941,Buy,0.1856003,34}{3883,Buy,NA,34}{713,Buy,NA,37}{3167,Buy,NA,41}{3099,Buy,0.2419605,45}{22363,Hold,NA,48}{1563,Hold,NA,49}{4046,Hold,NA,50}{1871,Buy,0.1907387,50}{3030,Buy,0.1025358,50}{1035,Sell,-0.1971454,51}{3883,Buy,0.1468902,52}{1674,Buy,0.1125946,54}
S40782108;{502,Buy,0.4736222,0}{1710,Buy,0.1654135,28}{3897,Hold,0.04991711,41}{535,Hold,NA,45}{1710,Buy,0.1588785,47}
S45137137;{1351,Hold,0.2691181,0}{21974,Hold,0.1219402,28}{3172,Hold,NA,49}{3172,Hold,NA,54}{1308,Hold,-0.007498897,56}{3302,Buy,0.2413949,58}{2293,Buy,NA,62}
S2101714;{1567,Hold,0.04529617,0}{3431,Hold,0.03448276,32}
S581116;{3148,Buy,0.6983017,0}
S1813783;{847,Buy,0.1467403,0}{6233,Buy,0.1372335,48}
S2349116;{3246,Hold,0.01167315,0}{13770,Hold,NA,5}{3822,Hold,NA,36}{3822,Hold,NA,49}
S44957100;{158245,Buy,NA,0}{3211,Buy,0.3256484,1}{14750,Sell,-0.1498205,39}{870,Hold,-0.1090925,59}
S2702259;{1718,Hold,NA,0}
S2911483;{4236,Buy,2.759045,0}{3644,Hold,2.323816,34}{4225,Hold,2.266795,56}
S3007718;{4419,Buy,0.3740458,0}
S1848572;{3453,Hold,0.5021272,0}{3223,Hold,0.5343674,61}
S4394365;{3611,Hold,0.08920054,0}{5031,Hold,0.03936784,0}{3505,Buy,0.07333376,26}{15140,Hold,0.02834372,26}{1539,Hold,0.1053316,30}
S448588;{847,Hold,0.4956204,0}
S2023109;{1422,Hold,0.05496946,0}{2242,Hold,-0.07737132,45}{24517,Buy,0.2012506,47}{851,Hold,-0.08637874,48}{3839,Buy,0.02355808,55}
S12434156;{860,Buy,0.1682243,0}{927,Buy,0.06741573,18}{860,Buy,0.1227545,20}{1992,Buy,NA,25}{3972,Buy,0.08963093,31}{1913,Hold,-0.04464131,34}{860,Hold,0.03466115,48}
S1918469;{1192,Buy,0.3752456,0}{3236,Hold,0.2433393,30}{4555,Buy,0.4383562,36}{3261,Buy,0.188455,38}{3236,Hold,0.01867572,38}{3558,Buy,0.3036021,41}{3261,Buy,0.1800405,42}{3261,Buy,0.1978097,48}{3558,Buy,0.2320329,48}
S920053;{24483,Hold,0.02217936,0}{1645,Buy,0.2333966,13}{618,Buy,0.1350519,34}{4257,Buy,0.1448875,42}{3710,Buy,0.1521653,48}{754,Buy,0.2318255,52}{4419,Buy,0.125,60}
S3562364;{1702,Hold,NA,0}{1702,Hold,NA,23}{503,Hold,0.03814439,24}{1702,Hold,NA,41}
S4576574;{762,Buy,0.498538,0}{3937,Buy,0.2933088,12}{3206,Buy,0.2483574,14}{1156,Buy,0.2669201,15}{1156,Buy,0.4308918,26}{1156,Buy,0.4831386,36}{1156,Buy,0.348587,54}{1202,Buy,0.1116515,59}
S1235160;{4187,Hold,0.0009099181,0}{3296,Buy,0.1868132,51}
S2368299;{1313,Hold,0.05300105,0}
S379380;{14741,Hold,NA,0}{850,Buy,0.1715378,30}{4250,Buy,0.227665,32}{2071,Buy,0.3344974,34}
S18299154;{13666,Buy,0.3892748,0}{13666,Buy,0.3892748,0}{851,Hold,-0.01349948,9}{224,Buy,0.1721803,16}{3839,Hold,0.09596365,25}{3180,Sell,-0.2594552,27}{851,Hold,0.005025126,27}{608,Buy,0.3231013,28}{2083,Hold,NA,28}
S18471150;{3372,Buy,0.1713803,0}{3091,Buy,0.2970308,51}{1702,Buy,0.1881616,53}{278,Buy,0.1435969,55}{1702,Buy,0.1683484,56}
S1300218;{860,Buy,0.1302983,0}{860,Buy,0.07607234,12}{1069,Buy,0.1443393,16}{1913,Buy,0.1346445,20}{4792,Buy,0.05970149,25}{1671,Buy,0.03846716,39}
S985378;{2245,Buy,0.1548556,0}{3708,Hold,0.05076987,27}{2245,Buy,0.1242845,33}
S19655115;{860,Buy,0.292992,0}{860,Buy,0.2748598,26}{860,Buy,0.3175231,29}{860,Buy,0.1279044,59}
S19655115;{860,Buy,0.09916368,0}{8593,Buy,NA,37}{30353,Buy,0.01847466,53}{22616,Buy,0.1475018,55}{13455,Buy,0.09649123,56}{3429,Buy,0.125,57}
S1723582;{579,Buy,0.1731844,0}{3908,Hold,0.1247878,23}{1662,Buy,0.2028542,28}{3459,Buy,NA,28}{1791,Hold,0.08128982,31}{579,Hold,0.06198108,31}{2096,Hold,NA,31}{4213,Buy,0.08128982,32}{13559,Buy,0.1831986,33}{4469,Hold,0.03482587,34}{1714,Buy,0.1936071,37}{827,Buy,0.1803012,49}
S3615875;{3325,Buy,0.07846783,0}{3997,Buy,0.0940919,29}
S1339514;{1986,Hold,0.01364522,0}
S8402267;{3042,Buy,NA,0}{2191,Buy,0.1890606,40}{3140,Buy,0.2445095,41}{3304,Buy,NA,42}{485,Buy,0.2525788,43}{138902,Buy,0.2673151,43}{3049,Buy,0.2759857,45}{1464,Sell,-0.2353823,47}{3304,Buy,NA,47}{1271,Sell,-0.2353823,47}{354,Buy,0.3493253,47}{9893,Hold,0.09445277,47}{138902,Buy,0.2893553,47}{3178,Buy,0.216545,49}{485,Buy,0.2318841,50}
S3471458;{591,Hold,0.1010101,0}{1552,Hold,NA,3}{4202,Hold,0.09485317,6}{3260,Hold,0.09045591,9}{591,Hold,0.1158886,20}{591,Hold,0.1019857,41}{690,Hold,0.1165322,47}{4636,Hold,0.02359966,50}{1552,Sell,-0.07600596,54}
S45122272;{1220,Buy,0.5487652,0}{4349,Buy,0.1142061,18}{4251,Buy,0.4856082,18}{3278,Buy,0.2642986,20}{1700,Hold,NA,42}{1260,Buy,-0.01032702,45}{1700,Hold,NA,48}{1700,Hold,NA,48}{1868,Buy,0.3675214,51}{4458,Sell,-0.2202318,52}{4251,Buy,0.2839718,55}
S45649240;{1700,Hold,NA,0}{1700,Hold,NA,4}{1700,Hold,NA,11}{1700,Hold,NA,14}{1700,Hold,NA,16}{4221,Hold,-0.5502494,19}{22653,Sell,NA,23}{4251,Buy,-0.3128011,23}{4458,Buy,-0.4284545,24}{4349,Hold,-0.5373203,24}{4251,Buy,-0.3077619,25}{1700,Hold,NA,30}{4161,Hold,-0.3600752,32}{420,Hold,-0.4794341,37}{1700,Hold,NA,46}{1700,Hold,NA,48}{1700,Hold,NA,58}{4349,Hold,-0.4668801,62}
S4811950;{3813,Buy,0.6986301,0}{3624,Buy,0.6196447,1}{3813,Buy,0.5127804,16}{3813,Buy,0.4507254,31}
S2838216;{1700,Buy,0.2013455,0}{4458,Hold,NA,0}{4251,Buy,0.1412905,1}{37953,Buy,0.1154973,8}{4157,Buy,0.1154973,8}{1700,Buy,0.2421694,9}{4349,Sell,-0.2808493,9}{1700,Buy,0.2089867,17}{769,Hold,0.2036621,19}{1700,Buy,0.1927511,28}{1700,Buy,0.2877829,55}{1700,Buy,0.2865638,58}
S36297;{1156,Buy,0.1155378,0}{1156,Buy,0.1366787,39}{1202,Buy,0.2084592,43}{2297,Buy,NA,43}
S368977;{37480,Hold,NA,0}
S27414253;{354,Buy,0.5269515,0}{736,Buy,0.4079945,34}
S46998151;{1712,Buy,0.3791374,0}{1712,Buy,0.1801309,43}{579,Buy,0.04066087,43}{3908,Hold,-0.1524515,43}{3226,Hold,NA,46}{877,Hold,-0.03034094,47}
S2718877;{3431,Hold,0.06402837,0}{15240,Buy,0.007325319,29}{25536,Hold,0.05960265,37}
S31817100;{1156,Buy,0.1518886,0}{728,Hold,0.2075906,11}{1156,Buy,0.2576687,22}{4705,Buy,0.07279693,45}{1156,Buy,0.1016525,46}{728,Hold,0.1060351,49}{1156,Buy,0.09756098,51}
S45137137;{3172,Hold,NA,0}
