SymbolID;Recommendations;Decision
S488194;{4042,Hold,0.06263229,0}{15240,Hold,NA,9}{534,Hold,0.152246,21}{1051,Sell,0.03490354,25}{1422,Hold,0.3086187,27}{4963,Hold,0.09051557,27}{4042,Hold,0.08199818,30}{4963,Hold,0.08766161,31}{576,Buy,0.4139601,31}{3527,Hold,NA,32}{1646,Buy,0.22683,33}{1051,Sell,0.2408264,52};Buy
S2200077;{3853,Buy,NA,0};Buy
S29576112;{386,Buy,0.09763143,0}{4158,Hold,-0.08587924,20}{4365,Hold,NA,21}{1142,Buy,NA,22}{4365,Hold,NA,25}{2097,Buy,-0.02224395,26}{4355,Buy,-0.02224395,26}{1458,Sell,NA,26}{3160,Hold,-0.08956693,29}{785,Sell,-0.261811,29}{21734,Sell,-0.2568739,33}{4365,Hold,NA,58};Hold
S5265154;{1316,Buy,0.1468621,0}{1539,Buy,0.2153622,1}{3766,Buy,0.1258956,22}{3897,Buy,0.0936432,23}{308,Buy,0.1164548,27};Hold
S368977;{13770,Hold,NA,0}{13770,Hold,NA,32}{13770,Hold,NA,45};Buy
S3754891;{755,Buy,NA,0};Buy
S39831415;{3057,Buy,1.296929,0}{603,Buy,0.2208375,1}{296,Buy,1.227687,2}{930,Buy,1.414429,5}{4587,Buy,1.203607,27}{281,Buy,NA,27}{1936,Buy,NA,29}{3012,Buy,NA,29}{930,Buy,1.369079,29}{3053,Buy,1.352641,30}{24474,Buy,1.581631,46}{1892,Buy,1.270151,49}{8729,Buy,1.289113,53}{941,Buy,1.446381,53}{3830,Buy,1.353741,54}{1649,Buy,1.353741,54}{3134,Buy,1.458063,55}{3854,Buy,1.326635,55}{3053,Buy,1.433198,55}{281,Buy,1.308874,55}{1831,Buy,1.351699,56}{3057,Buy,1.26194,56}{3154,Buy,1.333747,56}{3052,Hold,NA,56}{1035,Hold,1.150383,57}{603,Buy,1.508781,57}{3084,Buy,1.262346,58}{4309,Buy,1.585993,60};Hold
S32606160;{151461,Buy,0.4484757,0}{1043,Buy,0.12152,32}{4591,Buy,NA,42}{1699,Buy,0.2386457,57};Buy
S389685;{307,Buy,0.1883658,0};Sell
S26301203;{3752,Buy,NA,0}{588,Buy,0.433121,42}{621,Buy,0.4766202,43};Sell
S9611200;{4286,Hold,0.03754941,0}{1185,Buy,0.1748445,15}{4175,Buy,0.2718601,16}{3645,Hold,-0.03022102,17}{1163,Hold,0.009874327,18}{3922,Buy,0.09314507,19}{3653,Sell,-0.1160221,21}{3908,Hold,-0.02934039,22}{3261,Hold,-0.09287257,25}{4070,Hold,-0.0263955,27}{528,Buy,0.1712707,29}{3908,Hold,-0.008373733,30}{1391,Buy,0.1630508,31}{4469,Hold,-0.001774623,32}{3261,Hold,-0.06832298,32}{2147,Hold,0.08695652,34}{4338,Buy,0.1764706,38}{4301,Hold,NA,54}{1714,Hold,0.1095031,55}{3803,Buy,0.3043478,59};Sell
S29576112;{3160,Buy,0.3445378,0}{4365,Hold,NA,3}{1666,Buy,NA,53};Hold
S41702130;{839,Buy,0.1373708,0}{1721,Hold,NA,2}{2094,Buy,0.08790252,26}{1553,Buy,0.2170088,28}{1721,Hold,0.003861004,32}{4744,Hold,0.1692108,47}{1553,Buy,0.3426076,49}{2094,Buy,0.1390983,50};Buy
S45397242;{1177,Buy,NA,0}{4553,Buy,NA,31};Sell
S448629;{851,Sell,-0.310741,0};Buy
S1295925;{3679,Buy,0.7321941,0};Buy
S40691134;{235,Buy,0.1698663,0}{4641,Hold,0.1111111,15}{946,Hold,0.03662751,20};Buy
S31320103;{1041,Hold,0.1149033,0}{27732,Hold,NA,53};Buy
S42169153;{8593,Buy,NA,0}{1120,Buy,NA,21}{4021,Hold,0.02633617,41};Buy
S4126873;{8593,Buy,NA,0};Buy
S31817100;{715,Sell,NA,0}{3878,Hold,0.05448155,13}{4401,Hold,0.05497771,15}{3705,Buy,0.1287988,26};Buy
S1956391;{598,Hold,NA,0};Buy
S48372115;{684,Buy,NA,0}{3610,Hold,NA,39}{3610,Hold,NA,41};Sell
S29991154;{2193,Buy,0.1936735,0}{4786,Buy,NA,45};Sell
S3121985;{3457,Buy,0.08201688,0}{3813,Buy,0.09635252,36}{3586,Buy,0.2480841,58};Buy
S45137137;{587,Buy,0.1392405,0}{1308,Buy,0.2235818,15}{1751,Hold,0.04210088,26}{3406,Hold,NA,29};Buy
S997135;{3678,Buy,0.1825726,0}{4891,Buy,0.2863071,0}{4061,Buy,0.1618257,0}{619,Hold,-0.004149378,0}{4097,Buy,NA,0}{740,Buy,0.1740042,1}{309,Buy,0.1687513,4}{1866,Hold,0.1437908,10}{4891,Buy,NA,12}{1117,Buy,0.9595177,24}{3539,Buy,0.169844,36}{740,Buy,0.1558219,50}{1558,Sell,NA,52};Buy
S4450396;{1718,Buy,0.2244898,0}{1718,Buy,0.2024048,46};Hold
S1674183;{1324,Buy,0.3780261,0};Buy
S42169153;{3426,Hold,0.05466238,0}{435,Buy,NA,0}{3452,Buy,0.1575563,0};Sell
S45397242;{1531,Buy,NA,0}{8593,Sell,NA,1}{1531,Hold,1.807789,8}{763,Buy,NA,9}{879,Buy,1.839774,12}{3339,Hold,NA,25}{576,Hold,1.713926,26}{1531,Buy,1.863423,34}{879,Buy,1.886978,36}{4716,Buy,NA,37}{3339,Hold,NA,38}{274,Buy,1.905026,39};Hold
S44957100;{3775,Hold,-0.1601106,0}{4315,Buy,0.1170213,1}{3693,Buy,0.1829229,17}{4315,Buy,0.04635346,26};Buy
S2645309;{3082,Buy,NA,0}{3348,Hold,-0.09560724,0}{3052,Buy,0.3636364,2}{603,Hold,NA,2}{370,Hold,0.09114249,8}{1645,Buy,0.2666667,20}{3054,Hold,-0.5302013,22}{270,Buy,0.3262599,23}{3051,Hold,0.127321,24}{2150,Hold,0.1333333,25}{3097,Hold,NA,25}{1704,Hold,0.1889036,26}{1742,Hold,NA,27}{3348,Hold,-0.07590759,27}{338,Hold,NA,27}{1645,Buy,0.2369792,28}{281,Hold,0.2944984,32}{3082,Buy,NA,41}{3052,Buy,0.2379642,43}{3052,Buy,0.208865,52};Sell
S7458399;{3854,Hold,NA,0}{4821,Buy,NA,1}{3149,Hold,NA,13}{3116,Buy,NA,22}{3052,Hold,0.125,24}{603,Buy,0.4344262,26}{3593,Buy,0.1239902,61};Buy
S3489197;{2081,Hold,NA,0};Sell
S2733064;{4128,Hold,-0.01561992,0}{2266,Hold,NA,18}{1054,Hold,-0.01179471,22}{4276,Sell,NA,23}{3813,Hold,0.004079071,51};Buy
S4394365;{3223,Buy,0.1067708,0};Hold
S340236;{3832,Buy,0.1375212,0}{374,Buy,0.1114743,35};Buy
S34290123;{3302,Buy,NA,0}{22616,Hold,NA,20}{22616,Hold,NA,42};Hold
S7458399;{4309,Buy,0.1581129,0}{1473,Hold,-0.1222723,0}{3054,Hold,-0.07350969,0}{3084,Buy,0.1459222,0}{3636,Hold,NA,0}{4545,Sell,-0.1147178,1}{5017,Hold,NA,2}{3149,Hold,NA,2}{1936,Hold,NA,3}{603,Buy,0.2931592,3}{603,Buy,0.2847682,7}{4309,Buy,0.08373113,10}{3054,Hold,-0.04227665,21}{3126,Buy,0.1413273,26}{3084,Buy,0.2662185,48};Hold
S31641165;{1721,Buy,1.332485,0}{1721,Buy,1.473022,32}{605,Hold,1.084298,34}{14903,Hold,1.154567,35}{1230,Hold,1.032136,36}{1721,Buy,1.689487,38};Hold
S997135;{4688,Hold,0.1174572,0};Sell
S66694;{30284,Sell,-0.03215223,0}{1502,Buy,0.1523908,34}{4308,Hold,NA,42}{1862,Hold,0.0989011,43};Sell
S38857148;{4487,Buy,0.2394646,0}{3353,Buy,0.1284945,40};Hold
S1300218;{924,Buy,NA,0}{8593,Buy,0.2820513,18}{949,Hold,0.04427736,26}{3172,Buy,0.4319299,27}{924,Buy,0.1077543,39}{1785,Buy,NA,56};Buy
S4885878;{27732,Buy,1.321622,0}{27732,Buy,1.036067,44};Hold
S17283111;{830,Buy,0.1745646,0}{1671,Buy,0.1278195,32};Sell
S1564262;{296,Buy,NA,0}{3348,Buy,NA,0}{4125,Buy,NA,25}{3854,Buy,NA,26}{3523,Buy,1.649798,35}{3332,Buy,1.926649,55};Sell
S2864226;{3624,Hold,0.08108108,0}{3624,Hold,0.01164929,28};Buy
S1086098;{3662,Buy,0.1591744,0}{4405,Hold,NA,7}{309,Sell,0.2347538,31};Sell
S2262101;{3602,Buy,0.1632318,0}{618,Buy,0.06666667,25}{4357,Buy,0.09090909,25}{3682,Buy,0.1323937,30}{684,Hold,0.01010101,31}{3472,Buy,0.1501285,48};Hold
S39189147;{756,Hold,0.08355406,0}{1043,Hold,0.07096622,47};Buy
S580834;{278,Sell,-0.06521739,0};Buy
S30231105;{693,Hold,0.7094017,0}{3223,Hold,NA,3};Buy
S30584221;{1700,Hold,NA,0}{1700,Hold,NA,3}{1700,Hold,NA,19}{1700,Hold,NA,24}{1700,Hold,NA,29}{1700,Hold,0.3559322,37}{4349,Sell,-0.09634721,48}{1700,Buy,0.3138878,50};Hold
S9729131;{3908,Hold,0.462587,0}{3466,Buy,1.097774,30};Buy
S29991154;{1673,Sell,-0.126506,0}{1673,Sell,NA,24}{2144,Buy,0.1728567,25}{1270,Buy,NA,26}{3510,Hold,NA,27};Sell
S24027218;{4560,Hold,NA,0}{4560,Hold,NA,24}{8593,Buy,NA,48}{1415,Buy,NA,55}{4560,Hold,NA,58};Sell
S4496116;{4708,Sell,NA,0}{1165,Buy,NA,35}{4557,Buy,NA,37}{3199,Buy,0.1309116,39}{3369,Hold,0.1220196,44}{3737,Buy,0.171459,49};Hold
S23454119;{864,Hold,0.164295,0}{489,Buy,0.4788922,36};Sell
S7458399;{1182,Buy,0.1168549,0}{3085,Hold,NA,0}{3126,Buy,0.2444955,0}{603,Buy,0.1947431,10}{1840,Hold,NA,11}{1473,Hold,-0.07407407,14}{3145,Buy,0.4067496,23}{3085,Buy,0.2483922,28};Buy
S8377154;{1262,Buy,0.2691698,0}{259,Buy,0.4281464,15}{855,Buy,0.190122,15}{791,Buy,0.3381995,19}{1262,Buy,0.3390313,20}{3480,Buy,0.1111111,20}{4375,Buy,0.5524312,29};Hold
S15303143;{1712,Buy,0.3986014,0}{1712,Buy,0.4914773,5}{1712,Buy,0.523395,28};Buy
S3215079;{13770,Hold,NA,0};Sell
S37982105;{611,Buy,NA,0};Buy
S920053;{4419,Buy,0.09842774,0}{4339,Buy,0.2434242,22}{3014,Buy,NA,39}{1036,Buy,0.1074197,52};Hold
S1878083;{3897,Hold,0.06995885,0}{3498,Buy,0.1197014,25};Buy
S25239156;{1669,Hold,0.06814783,0}{1645,Buy,1.68953,36};Buy
S45137137;{1993,Hold,0.05211647,0}{3700,Sell,-0.2481203,47}{3700,Sell,-0.2420538,50};Hold
S16542124;{4257,Buy,1.444134,0};Buy
S1862064;{3708,Hold,NA,0};Hold
S11796143;{4531,Buy,NA,0};Sell
S40782108;{3748,Hold,0.03933483,0};Buy
S1422627;{759,Buy,NA,0}{4217,Buy,0.1546392,0}{3323,Buy,0.1551529,46};Sell
S47439160;{3593,Hold,NA,0};Buy
S2204583;{10892,Buy,NA,0}{1211,Sell,NA,21}{1074,Sell,NA,25};Buy
S2349116;{3030,Buy,0.2269939,0}{3030,Buy,0.4251781,61};Hold
S1182372;{3367,Buy,NA,0}{15240,Buy,0.2643455,31}{1219,Hold,0.1087337,31}{3691,Hold,0.01206695,39};Sell
S1995438;{3813,Hold,0.06565409,0};Hold
S38080196;{469,Buy,NA,0}{3137,Buy,0.2307692,32}{1324,Buy,0.296,34};Hold
S3075574;{4516,Buy,NA,0};Hold
S3925881;{534,Hold,-0.2976133,0}{14866,Buy,-0.1646481,53};Sell
S3121985;{3253,Buy,0.07593627,0}{3813,Buy,0.1080332,3}{4775,Buy,NA,26}{3813,Buy,0.1223829,31}{4276,Buy,0.2220818,32}{4282,Hold,0.08108108,34}{3679,Buy,0.1798799,35}{4775,Buy,0.1344884,37}{4128,Sell,-0.1806595,40}{4049,Hold,0.005025126,42};Sell
S46138235;{1708,Hold,NA,0}{1115,Hold,0.2371134,12}{4685,Buy,0.2456209,17}{1519,Hold,0.284585,21}{1708,Hold,NA,22}{769,Buy,0.2305945,24}{1708,Hold,NA,36}{1708,Hold,NA,39}{1708,Hold,NA,51}{1708,Hold,NA,56}{420,Buy,NA,57};Buy
S4295271;{4346,Hold,0.1792382,0}{21847,Buy,0.3611416,45};Buy
S29576112;{4365,Hold,NA,0};Hold
S4044452;{2266,Buy,NA,0};Sell
S14926173;{3770,Sell,-0.100871,0}{8593,Buy,NA,23}{2186,Hold,NA,25}{3115,Buy,0.2848485,26}{941,Hold,NA,28}{3104,Hold,NA,36}{3115,Buy,0.1663732,38}{8593,Hold,NA,53};Buy
S8165174;{527,Buy,0.2332629,0}{1239,Hold,0.4094433,0};Buy
S25183201;{1497,Hold,NA,0}{3108,Buy,NA,37}{2193,Hold,-0.003598118,43}{1239,Buy,0.2083132,46};Sell
S30331217;{321,Buy,NA,0}{4225,Buy,NA,2}{2100,Buy,NA,20}{4225,Buy,NA,46};Hold
S42238117;{3498,Hold,NA,0}{663,Buy,NA,16}{497,Hold,0.02541471,21}{497,Hold,0.006677201,22}{1941,Sell,-0.241923,25}{663,Buy,0.4169148,25}{3498,Hold,0.05223499,28}{663,Buy,0.3511669,30}{5031,Buy,NA,49};Buy
S45359401;{2252,Sell,4.990894,0}{3007,Buy,7.772984,7}{1704,Buy,5.532898,36};Buy
S44420110;{1552,Hold,NA,0};Hold
S8402267;{4547,Hold,0.03575008,0};Buy
S4496116;{3199,Buy,0.1736139,0}{1500,Buy,0.1641911,25};Buy
S5245105;{8593,Buy,NA,0};Sell
S3007718;{4441,Buy,0.1838006,0}{9877,Buy,NA,36}{9877,Buy,0.3089005,46}{1302,Hold,0.04712042,52};Buy
S1627863;{4187,Hold,0.06761566,0}{14866,Hold,0.01423488,0};Buy
S24239148;{4308,Buy,0.1100478,0}{6233,Buy,1.384859,20}{1680,Buy,1.526506,25}{746,Hold,1.247191,28}{3190,Buy,0.193071,29}{272,Hold,1.219599,31};Hold
S580834;{1578,Buy,0.2593383,0}{278,Sell,-0.06358885,47};Hold
S46998151;{1712,Buy,0.1835143,0}{1712,Buy,0.09338822,16}{4175,Hold,NA,23}{3415,Buy,0.1633987,29}{1712,Buy,0.1143157,30}{3567,Hold,NA,49};Buy
S6362142;{1720,Hold,0.2693935,1}{3668,Buy,0.260783,34}{310,Buy,0.3289037,35}{3150,Hold,0.04860186,36};Buy
S7097194;{4349,Buy,NA,0};Buy
S2766091;{1502,Buy,0.1887779,0}{3908,Hold,NA,42};Buy
S46781105;{2111,Buy,0.1282888,0}{1862,Hold,0.08987901,0}{1712,Hold,0.008258114,0};Buy
S19655115;{223,Hold,-0.004833665,0}{1980,Hold,NA,13}{1861,Buy,0.2529833,17}{3705,Sell,0.01431981,17}{13455,Hold,0.1150235,18}{346,Hold,0.02820212,19}{3878,Hold,0.04681593,21}{346,Hold,NA,32}{8593,Buy,0.4441592,34}{7228,Hold,0.08108108,58};Hold
S4678127;{945,Sell,NA,0};Buy
S2109893;{3156,Sell,NA,0};Hold
S3559786;{3608,Sell,-0.2226014,0}{14960,Hold,0.1817441,19}{3480,Hold,0.2526096,22}{24479,Hold,0.2526096,23}{777,Buy,0.2943633,35};Buy
S32935187;{2306,Hold,NA,0}{4067,Buy,1.33938,13}{882,Hold,NA,37}{4255,Sell,NA,41};Hold
S4053356;{286,Buy,-0.5657653,0}{2205,Buy,-0.5730066,27}{286,Buy,-0.5612771,33}{14866,Hold,-0.6330126,37};Buy
S2856063;{3467,Buy,1.213529,0}{360,Hold,1.129738,2};Sell
S3081365;{2097,Buy,0.1221945,0};Hold
S38649154;{27809,Buy,0.4048747,0}{27809,Buy,0.472937,31}{8955,Buy,NA,52};Buy
S4936756;{1164,Hold,0.0476555,0}{1298,Buy,0.1557233,9}{307,Buy,0.1718191,15}{4009,Buy,0.2114818,17}{832,Hold,0.0400393,20}{307,Buy,0.1118158,25}{3783,Buy,0.1716082,30};Hold
S33313171;{458,Hold,NA,0}{868,Buy,0.3689254,0}{303,Buy,0.2320329,0}{4471,Hold,0.1635866,0}{1864,Hold,0.09514031,0}{3170,Buy,NA,0}{3138,Sell,0.02669405,0}{3104,Hold,0.285521,3}{8564,Buy,NA,18}{868,Buy,NA,22}{922,Buy,NA,30}{3266,Hold,NA,41}{1864,Hold,0.2523482,41}{3104,Hold,NA,42};Buy
S5643224;{14935,Hold,NA,0}{14935,Hold,NA,19}{14935,Hold,NA,20}{14935,Hold,NA,28}{14935,Hold,NA,32};Buy
S838730;{4345,Buy,0.1273027,0};Buy
S94311056;{1864,Buy,6.650728,0}{1078,Buy,0.06619968,2}{338,Hold,NA,3}{21970,Buy,0.06307475,4}{3864,Buy,0.102092,7}{21972,Buy,0.1930405,8}{1455,Buy,0.2494046,8}{3138,Hold,7.137073,8}{1078,Buy,-0.02302196,8}{3105,Hold,NA,8}{510,Buy,7.082371,9}{635,Hold,6.55238,9}{736,Hold,6.461831,10}{3117,Buy,0.163646,10}{303,Hold,6.861572,10}{2005,Hold,NA,10}{719,Buy,0.3150145,10}{1661,Hold,0.09722329,11}{1709,Hold,NA,11}{1573,Buy,0.1512409,12}{3084,Buy,0.2279903,12}{868,Buy,0.2471776,12}{941,Buy,0.2471776,12}{1864,Buy,0.1992093,12}{3111,Buy,NA,12}{3105,Hold,NA,12}{342,Buy,0.1654331,13}{430,Buy,0.1940913,13}{4527,Buy,0.1903628,14}{338,Hold,NA,14}{3178,Buy,0.0951338,14}{2144,Buy,0.2448933,15}{510,Buy,0.1238415,16}{1078,Buy,0.1425722,16}{3164,Buy,0.2076949,17}{3864,Buy,0.1923692,18}{3117,Buy,0.08827344,18}{1736,Buy,0.2018324,18}{1573,Buy,0.0409572,18}{4527,Buy,0.1765657,19}{3133,Buy,0.1016092,21}{2208,Buy,0.4239787,22}{3105,Hold,-0.001860122,23}{3084,Buy,0.1797557,24}{430,Buy,NA,24}{868,Buy,7.425692,26}{1276,Buy,0.07385101,28}{31500,Sell,NA,28}{510,Buy,0.1212002,30}{22608,Sell,NA,32}{303,Hold,NA,33}{342,Buy,0.0642602,34}{332,Sell,NA,34}{922,Buy,0.2594418,35}{2023,Hold,NA,36}{3084,Buy,0.1836863,36}{3117,Buy,0.06929671,37}{3111,Buy,0.09526505,38}{3254,Buy,NA,38}{3140,Hold,-0.9247483,39}{1078,Buy,0.1475888,39}{2144,Buy,NA,39}{4527,Buy,0.1829624,39}{4587,Buy,NA,39}{1864,Buy,0.1042573,40}{430,Buy,0.166031,41}{4587,Buy,0.4977777,42}{1736,Buy,0.1886824,43}{3084,Buy,0.1980421,43}{1455,Buy,7.335219,45}{736,Hold,-0.06063409,45}{3105,Hold,NA,46}{1158,Buy,0.1390161,47}{1736,Buy,7.313695,55};Buy
S5872139;{3388,Hold,0.2730865,0};Buy
S3386173;{4240,Buy,0.9943115,0};Hold
S44420110;{3737,Hold,NA,0}{4393,Buy,0.1650074,4}{1307,Buy,0.2241055,23};Buy
S9850112;{8593,Hold,NA,0}{3982,Buy,0.115845,17}{1852,Hold,NA,24}{3151,Buy,0.159768,26}{3452,Hold,NA,36}{4308,Buy,0.1261261,41}{272,Hold,0.09151973,43}{1502,Buy,0.1757426,47}{3982,Buy,0.09866892,56};Buy
S3031140;{608,Buy,0.2944984,0};Buy
S3682384;{3147,Hold,0.05169605,0}{3147,Hold,-0.02453444,48};Buy
S421751;{3813,Hold,0.1004005,0};Sell
S2856063;{4711,Hold,0.05621806,0}{1184,Buy,0.109215,6};Buy
S4265692;{1698,Hold,NA,0};Buy
S3489197;{3621,Hold,NA,0};Buy
S4683836;{25512,Buy,0.1437908,0};Buy
S14926173;{922,Buy,0.2071827,0}{1403,Buy,0.1183733,4}{3770,Hold,NA,5}{3115,Buy,0.1311885,9}{3246,Buy,0.2355584,17}{3104,Hold,NA,24}{21773,Buy,0.2470772,28}{868,Buy,0.1253517,30}{1403,Buy,NA,31}{1864,Buy,0.1692845,56};Hold
S29800192;{1576,Buy,NA,0}{3126,Buy,0.2455147,7}{3145,Buy,NA,13}{603,Buy,0.3083767,23}{2150,Buy,0.176352,31}{1576,Hold,0.1053425,37}{3673,Buy,NA,57};Buy
S2856063;{28903,Buy,0.09510951,0}{3467,Buy,0.09510951,0}{3467,Buy,0.1169619,38}{28903,Buy,0.1034048,60};Hold
S1913464;{1925,Hold,0.06515769,0}{2247,Hold,0.04757748,47};Hold
S3554366;{3929,Buy,0.2093726,0};Buy
S1090848;{298,Buy,0.1325028,0};Sell
S30707220;{1700,Hold,NA,0}{4685,Buy,1.744499,27}{1700,Hold,NA,30}{1166,Buy,NA,36}{1700,Hold,NA,38}{1700,Hold,NA,45}{1700,Hold,NA,54}{1700,Hold,NA,55};Buy
S591675;{1307,Buy,0.270903,0}{1652,Buy,0.1815252,32}{15060,Buy,0.1522346,36};Buy
S16079104;{2316,Hold,0.0845987,0}{7228,Buy,0.09649123,2}{950,Hold,0.03092784,5}{598,Hold,0.02397602,10}{3985,Sell,-0.1182573,28}{2316,Hold,0.08932462,49}{789,Hold,0.2034384,59};Hold
S5265154;{3906,Buy,NA,0};Sell
S4667975;{4516,Hold,0.1009751,0};Buy
S3066798;{1216,Buy,-0.8701299,0};Hold
S38927421;{1674,Buy,0.2231405,0}{2188,Hold,NA,28}{3140,Buy,0.1821975,30}{2188,Hold,0.04341972,32}{3099,Buy,0.2616202,34}{1674,Buy,0.1620186,34}{1035,Hold,0.19087,37}{1731,Hold,NA,37}{1674,Buy,0.2239497,37}{1094,Buy,NA,37}{770,Buy,0.2666667,42}{1533,Buy,0.2211181,43}{3099,Buy,0.267089,48}{3099,Buy,0.2842176,49}{1674,Buy,0.2504224,49}{3657,Hold,0.1933174,50}{4893,Buy,NA,55};Sell
S3010571;{14774,Hold,0.02965404,0}{871,Sell,-0.1079014,46}{14774,Hold,-0.07192575,52};Hold
S2594943;{307,Sell,0.04633782,0};Sell
S6843203;{1825,Buy,0.1546185,0}{769,Hold,0.004016064,0}{1435,Hold,0.0586109,7}{4685,Hold,0.09597156,14}{420,Buy,0.261367,15}{1115,Buy,0.2621111,16}{769,Hold,0.1420205,20}{277,Buy,0.8648019,24}{1435,Hold,0.01981352,24}{1700,Hold,NA,27}{1700,Buy,0.1854361,31}{1700,Buy,0.1332974,37}{1700,Buy,0.1682893,41}{769,Hold,0.08607114,53}{1700,Buy,0.1403747,53};Buy
S104037;{221,Buy,0.1464384,0}{1036,Buy,0.1653201,2}{4707,Buy,0.2322629,57};Buy
S3940295;{2143,Buy,5.753247,0}{3291,Buy,5.487026,7}{352,Hold,4.406944,29}{4604,Hold,3.529951,51};Buy
S516354;{871,Hold,0.3103448,0};Buy
S1862797;{748,Buy,NA,0};Buy
S4262777;{1188,Buy,1.063122,0}{4218,Hold,0.9340904,51};Sell
S14670347;{1276,Sell,-0.2189295,0}{222,Buy,0.2676056,40}{3124,Buy,0.2121212,41}{3993,Buy,NA,42}{3076,Buy,NA,43}{1530,Sell,-0.1573034,43}{1530,Sell,-0.1573034,43}{1709,Buy,0.1644155,44}{3125,Hold,0.07126223,44}{2208,Buy,0.2200845,45}{4706,Buy,0.2268519,46}{2190,Hold,0.1111111,46}{24097,Sell,-0.1666667,46}{1158,Hold,NA,47}{1498,Hold,-0.06803355,47}{3120,Buy,0.1941724,48}{1571,Buy,0.1016949,49}{3076,Buy,0.05932203,49};Hold
S31598173;{1313,Buy,NA,0}{3500,Hold,NA,39};Buy
S47757139;{3168,Buy,0.07586719,0}{3830,Buy,0.2820513,2}{1645,Buy,0.2476008,4}{4441,Buy,0.1238095,5}{2243,Buy,0.08778626,8}{370,Buy,-0.8861912,9}{3938,Buy,NA,11}{281,Buy,0.1730205,20}{3938,Buy,NA,21}{1856,Buy,0.2723744,30}{530,Buy,0.06656133,51};Buy
S3606780;{685,Hold,NA,0};Buy
S2694296;{3563,Hold,0.1029412,0};Buy
S144666;{4103,Buy,0.2425846,0}{4236,Hold,0.1143178,0}{876,Hold,0.0955859,42}{3383,Buy,0.1744441,43};Buy
S2889056;{4050,Buy,0.5151458,0}{1482,Hold,0.3931023,16}{4050,Hold,0.2895037,21}{1986,Hold,0.4373488,27}{6138,Buy,0.6289954,27};Buy
S25239156;{3527,Buy,0.1579456,0}{1187,Hold,NA,0}{2243,Buy,0.1028054,0}{281,Hold,0.09312253,2}{859,Buy,0.2921135,24}{3527,Buy,0.2094773,25}{281,Hold,0.1499059,26}{2243,Buy,0.2375753,27}{2243,Hold,-0.0112091,32}{3527,Buy,0.1694075,38};Hold
S5643224;{3664,Buy,0.2200252,0}{4251,Buy,0.1281087,16}{4091,Buy,0.1099272,22}{3237,Buy,0.1662838,28}{1260,Buy,-0.01418194,33}{22513,Buy,0.3831743,34}{4251,Buy,0.1380548,34}{8928,Buy,0.3122172,42}{4161,Buy,0.5250102,57}{1114,Buy,0.3290335,58}{3221,Buy,0.1977769,60};Buy
S1588591;{7463,Buy,NA,0};Buy
S37045169;{1416,Buy,0.2415192,0}{3814,Buy,0.2484267,16}{3814,Buy,0.238944,29}{1699,Buy,0.0002904069,32}{4433,Buy,0.1384243,33}{1043,Buy,0.2050647,34}{3187,Buy,0.2198168,56};Hold
S920053;{1645,Hold,NA,0};Sell
S17646222;{924,Buy,-0.6697626,0}{3148,Buy,0.3424205,2}{4197,Buy,NA,7}{7314,Buy,0.19216,19}{8594,Sell,-0.03711133,21};Buy
S2911788;{3206,Buy,NA,0};Sell
S24239148;{1795,Hold,NA,0};Buy
S3350188;{3077,Buy,0.1442786,0}{941,Hold,0.05227095,19}{3077,Buy,0.1275063,21}{1464,Hold,0.05397323,21}{342,Hold,-0.02410462,22}{3117,Hold,-0.03386357,22}{303,Buy,2.659608,22}{499,Hold,NA,23}{1158,Hold,NA,25}{3104,Buy,0.02569112,36};Hold
S3831290;{3519,Hold,NA,0};Buy
S38927421;{3657,Hold,0.1843079,0}{4046,Buy,NA,0}{1674,Buy,0.369356,0}{3097,Buy,0.2953368,0}{1715,Buy,0.3323464,0}{1731,Hold,NA,8}{3049,Buy,0.2829404,8}{3097,Buy,0.2259194,9}{1533,Buy,0.3125222,11}{1674,Buy,0.2627986,17}{3097,Buy,0.2081464,20}{1212,Hold,NA,22}{1094,Buy,0.2803235,23}{1035,Hold,0.1470985,24}{1674,Buy,0.2345679,26}{1731,Hold,NA,27}{3140,Hold,0.1092437,27}{4173,Hold,0.1455526,28}{3657,Hold,0.03392569,36}{3099,Buy,0.2301716,41}{3030,Buy,0.1900826,54};Hold
S10893102;{242,Buy,2.714234,0}{4217,Hold,NA,31};Hold
S27897285;{1700,Buy,0.5370994,0}{1700,Buy,0.5544203,5}{1700,Buy,0.4535475,17}{1700,Buy,0.3972283,19}{1700,Buy,0.3821191,26}{1700,Buy,0.5273736,57};Sell
S19087292;{2303,Hold,0.05078809,0}{2190,Buy,0.1940774,0}{3314,Buy,0.03030303,1}{1709,Buy,0.1002829,4}{736,Buy,0.3078935,5}{1497,Buy,0.1386367,5}{2073,Buy,NA,13}{510,Buy,0.2743628,18}{1573,Buy,0.238806,29}{2144,Buy,0.3082961,41}{1673,Buy,0.1501303,43}{1049,Buy,0.1958146,52}{1673,Buy,0.1174017,53};Hold
S2092136;{22368,Hold,NA,0}{24107,Buy,0.08374384,34};Sell
S15837194;{3603,Buy,NA,0}{3107,Hold,NA,35}{727,Buy,NA,41}{3133,Buy,0.2016889,41}{1666,Buy,0.01813554,52}{3136,Buy,NA,56};Hold
S27356109;{3835,Buy,NA,0}{3633,Hold,0.241226,35};Hold
